benchmark;Promoted;Demoted;Writes DRAM;Writes PCM;Total writes;Reads on DRAM;Reads on PCM;Total reads;Pages on memory;BUFFER SIZE;TIME TO MIGRATE;COUNTERS SIZE;PROMOTE VALUE;DEMOTE VALUE
Basicmath2020-01-191653;0;1293;36579;8776037;8812616;37822;8776041;8813863;1606;256;8192;64;8.000000;3.000000
Basicmath2020-01-191653;0;1293;36579;8776037;8812616;37822;8776041;8813863;1606;256;8192;64;9.000000;3.000000
Basicmath2020-01-191653;1383;2669;6717398;2095218;8812616;6718676;2095187;8813863;1606;256;32768;64;4.000000;3.000000
Basicmath2020-01-191653;0;1286;132552;8680064;8812616;133794;8680069;8813863;1606;256;32768;64;5.000000;3.000000
Basicmath2020-01-191653;0;1286;132552;8680064;8812616;133794;8680069;8813863;1606;256;32768;64;6.000000;3.000000
Basicmath2020-01-191653;0;1286;132552;8680064;8812616;133794;8680069;8813863;1606;256;32768;64;7.000000;3.000000
Basicmath2020-01-191653;0;1286;132552;8680064;8812616;133794;8680069;8813863;1606;256;32768;64;8.000000;3.000000
Basicmath2020-01-191653;0;1286;132552;8680064;8812616;133794;8680069;8813863;1606;256;32768;64;9.000000;3.000000
Basicmath2020-01-191653;26071;27348;5978471;2834145;8812616;5987039;2826824;8813863;1606;256;2048;4;4.000000;2.000000
Basicmath2020-01-191653;10334;11616;2473947;6338669;8812616;2475607;6338256;8813863;1606;256;2048;4;5.000000;2.000000
Basicmath2020-01-191653;0;1295;3905;8808711;8812616;5142;8808721;8813863;1606;256;2048;4;6.000000;2.000000
Basicmath2020-01-191653;0;1295;3905;8808711;8812616;5142;8808721;8813863;1606;256;2048;4;7.000000;2.000000
Basicmath2020-01-191653;0;1295;3905;8808711;8812616;5142;8808721;8813863;1606;256;2048;4;8.000000;2.000000
Basicmath2020-01-191653;0;1295;3905;8808711;8812616;5142;8808721;8813863;1606;256;2048;4;9.000000;2.000000
Basicmath2020-01-191653;7326;8601;5947133;2865483;8812616;5949920;2863943;8813863;1606;256;8192;4;4.000000;2.000000
Basicmath2020-01-191653;2635;3921;2201238;6611378;8812616;2202484;6611379;8813863;1606;256;8192;4;5.000000;2.000000
Basicmath2020-01-191653;0;1293;71773;8740843;8812616;73014;8740849;8813863;1606;256;8192;4;6.000000;2.000000
Basicmath2020-01-191653;0;1293;71773;8740843;8812616;73014;8740849;8813863;1606;256;8192;4;7.000000;2.000000
Basicmath2020-01-191653;0;1293;71773;8740843;8812616;73014;8740849;8813863;1606;256;8192;4;8.000000;2.000000
Basicmath2020-01-191653;0;1293;71773;8740843;8812616;73014;8740849;8813863;1606;256;8192;4;9.000000;2.000000
Basicmath2020-01-191653;1952;3223;5775618;3036998;8812616;5777383;3036480;8813863;1606;256;32768;4;4.000000;2.000000
Basicmath2020-01-191653;720;1999;1923532;6889084;8812616;1924739;6889124;8813863;1606;256;32768;4;5.000000;2.000000
Basicmath2020-01-191653;0;1286;127857;8684759;8812616;129100;8684763;8813863;1606;256;32768;4;6.000000;2.000000
Basicmath2020-01-191653;0;1286;127857;8684759;8812616;129100;8684763;8813863;1606;256;32768;4;7.000000;2.000000
Basicmath2020-01-191653;0;1286;127857;8684759;8812616;129100;8684763;8813863;1606;256;32768;4;8.000000;2.000000
Basicmath2020-01-191653;0;1286;127857;8684759;8812616;129100;8684763;8813863;1606;256;32768;4;9.000000;2.000000
Basicmath2020-01-191653;21252;22532;6678895;2133721;8812616;6684105;2129758;8813863;1606;256;2048;8;4.000000;2.000000
Basicmath2020-01-191653;475;1767;97102;8715514;8812616;98695;8715168;8813863;1606;256;2048;8;5.000000;2.000000
Basicmath2020-01-191653;0;1295;6055;8806561;8812616;7295;8806568;8813863;1606;256;2048;8;6.000000;2.000000
Basicmath2020-01-191653;0;1295;6055;8806561;8812616;7295;8806568;8813863;1606;256;2048;8;7.000000;2.000000
Basicmath2020-01-191653;0;1295;6055;8806561;8812616;7295;8806568;8813863;1606;256;2048;8;8.000000;2.000000
Basicmath2020-01-191653;0;1295;6055;8806561;8812616;7295;8806568;8813863;1606;256;2048;8;9.000000;2.000000
Basicmath2020-01-191653;5931;7224;6452449;2360167;8812616;6454626;2359237;8813863;1606;256;8192;8;4.000000;2.000000
Basicmath2020-01-191653;100;1393;97216;8715400;8812616;98521;8715342;8813863;1606;256;8192;8;5.000000;2.000000
Basicmath2020-01-191653;0;1293;16451;8796165;8812616;17688;8796175;8813863;1606;256;8192;8;6.000000;2.000000
Basicmath2020-01-191653;0;1293;16451;8796165;8812616;17688;8796175;8813863;1606;256;8192;8;7.000000;2.000000
Basicmath2020-01-191653;0;1293;16451;8796165;8812616;17688;8796175;8813863;1606;256;8192;8;8.000000;2.000000
Basicmath2020-01-191653;0;1293;16451;8796165;8812616;17688;8796175;8813863;1606;256;8192;8;9.000000;2.000000
Basicmath2020-01-191653;1536;2815;6130734;2681882;8812616;6132273;2681590;8813863;1606;256;32768;8;4.000000;2.000000
Basicmath2020-01-191653;15;1300;142910;8669706;8812616;144162;8669701;8813863;1606;256;32768;8;5.000000;2.000000
Basicmath2020-01-191653;0;1286;114107;8698509;8812616;115349;8698514;8813863;1606;256;32768;8;6.000000;2.000000
Basicmath2020-01-191653;0;1286;114107;8698509;8812616;115349;8698514;8813863;1606;256;32768;8;7.000000;2.000000
Basicmath2020-01-191653;0;1286;114107;8698509;8812616;115349;8698514;8813863;1606;256;32768;8;8.000000;2.000000
Basicmath2020-01-191653;0;1286;114107;8698509;8812616;115349;8698514;8813863;1606;256;32768;8;9.000000;2.000000
Basicmath2020-01-191653;12196;13476;7291798;1520818;8812616;7295002;1518861;8813863;1606;256;2048;16;4.000000;2.000000
Basicmath2020-01-191653;3365;4655;1804693;7007923;8812616;1808508;7005355;8813863;1606;256;2048;16;5.000000;2.000000
Basicmath2020-01-191653;0;1295;14853;8797763;8812616;16094;8797769;8813863;1606;256;2048;16;6.000000;2.000000
Basicmath2020-01-191653;0;1295;14853;8797763;8812616;16094;8797769;8813863;1606;256;2048;16;7.000000;2.000000
Basicmath2020-01-191653;0;1295;14853;8797763;8812616;16094;8797769;8813863;1606;256;2048;16;8.000000;2.000000
Basicmath2020-01-191653;0;1295;14853;8797763;8812616;16094;8797769;8813863;1606;256;2048;16;9.000000;2.000000
Basicmath2020-01-191653;4073;5351;7143040;1669576;8812616;7144664;1669199;8813863;1606;256;8192;16;4.000000;2.000000
Basicmath2020-01-191653;776;2065;2143489;6669127;8812616;2145324;6668539;8813863;1606;256;8192;16;5.000000;2.000000
Basicmath2020-01-191653;0;1293;64867;8747749;8812616;66111;8747752;8813863;1606;256;8192;16;6.000000;2.000000
Basicmath2020-01-191653;0;1293;64867;8747749;8812616;66111;8747752;8813863;1606;256;8192;16;7.000000;2.000000
Basicmath2020-01-191653;0;1293;64867;8747749;8812616;66111;8747752;8813863;1606;256;8192;16;8.000000;2.000000
Basicmath2020-01-191653;0;1293;64867;8747749;8812616;66111;8747752;8813863;1606;256;8192;16;9.000000;2.000000
Basicmath2020-01-191653;1027;2298;6830513;1982103;8812616;6831845;1982018;8813863;1606;256;32768;16;4.000000;2.000000
Basicmath2020-01-191653;163;1442;2036347;6776269;8812616;2037719;6776144;8813863;1606;256;32768;16;5.000000;2.000000
Basicmath2020-01-191653;0;1286;173056;8639560;8812616;174299;8639564;8813863;1606;256;32768;16;6.000000;2.000000
Basicmath2020-01-191653;0;1286;173056;8639560;8812616;174299;8639564;8813863;1606;256;32768;16;7.000000;2.000000
Basicmath2020-01-191653;0;1286;173056;8639560;8812616;174299;8639564;8813863;1606;256;32768;16;8.000000;2.000000
Basicmath2020-01-191653;0;1286;173056;8639560;8812616;174299;8639564;8813863;1606;256;32768;16;9.000000;2.000000
Basicmath2020-01-191653;7541;8821;7499645;1312971;8812616;7502036;1311827;8813863;1606;256;2048;32;4.000000;2.000000
Basicmath2020-01-191653;0;1295;16589;8796027;8812616;17826;8796037;8813863;1606;256;2048;32;5.000000;2.000000
Basicmath2020-01-191653;0;1295;16589;8796027;8812616;17826;8796037;8813863;1606;256;2048;32;6.000000;2.000000
Basicmath2020-01-191653;0;1295;16589;8796027;8812616;17826;8796037;8813863;1606;256;2048;32;7.000000;2.000000
Basicmath2020-01-191653;0;1295;16589;8796027;8812616;17826;8796037;8813863;1606;256;2048;32;8.000000;2.000000
Basicmath2020-01-191653;0;1295;16589;8796027;8812616;17826;8796037;8813863;1606;256;2048;32;9.000000;2.000000
Basicmath2020-01-191653;2849;4127;7415418;1397198;8812616;7416862;1397001;8813863;1606;256;8192;32;4.000000;2.000000
Basicmath2020-01-191653;0;1293;36840;8775776;8812616;38081;8775782;8813863;1606;256;8192;32;5.000000;2.000000
Basicmath2020-01-191653;0;1293;36840;8775776;8812616;38081;8775782;8813863;1606;256;8192;32;6.000000;2.000000
Basicmath2020-01-191653;0;1293;36840;8775776;8812616;38081;8775782;8813863;1606;256;8192;32;7.000000;2.000000
Basicmath2020-01-191653;0;1293;36840;8775776;8812616;38081;8775782;8813863;1606;256;8192;32;8.000000;2.000000
Basicmath2020-01-191653;0;1293;36840;8775776;8812616;38081;8775782;8813863;1606;256;8192;32;9.000000;2.000000
Basicmath2020-01-191653;854;2132;7272419;1540197;8812616;7273728;1540135;8813863;1606;256;32768;32;4.000000;2.000000
Basicmath2020-01-191653;0;1286;333012;8479604;8812616;334257;8479606;8813863;1606;256;32768;32;5.000000;2.000000
Basicmath2020-01-191653;0;1286;333012;8479604;8812616;334257;8479606;8813863;1606;256;32768;32;6.000000;2.000000
Basicmath2020-01-191653;0;1286;333012;8479604;8812616;334257;8479606;8813863;1606;256;32768;32;7.000000;2.000000
Basicmath2020-01-191653;0;1286;333012;8479604;8812616;334257;8479606;8813863;1606;256;32768;32;8.000000;2.000000
Basicmath2020-01-191653;0;1286;333012;8479604;8812616;334257;8479606;8813863;1606;256;32768;32;9.000000;2.000000
Basicmath2020-01-191653;4802;6082;7667120;1145496;8812616;7668804;1145059;8813863;1606;256;2048;64;4.000000;2.000000
Basicmath2020-01-191653;2;1297;2089;8810527;8812616;3322;8810541;8813863;1606;256;2048;64;5.000000;2.000000
Basicmath2020-01-191653;0;1295;2027;8810589;8812616;3260;8810603;8813863;1606;256;2048;64;6.000000;2.000000
Basicmath2020-01-191653;0;1295;2027;8810589;8812616;3260;8810603;8813863;1606;256;2048;64;7.000000;2.000000
Basicmath2020-01-191653;0;1295;2027;8810589;8812616;3260;8810603;8813863;1606;256;2048;64;8.000000;2.000000
Basicmath2020-01-191653;0;1295;2027;8810589;8812616;3260;8810603;8813863;1606;256;2048;64;9.000000;2.000000
Basicmath2020-01-191653;2355;3633;7489595;1323021;8812616;7490921;1322942;8813863;1606;256;8192;64;4.000000;2.000000
Basicmath2020-01-191653;0;1293;81646;8730970;8812616;82891;8730972;8813863;1606;256;8192;64;5.000000;2.000000
Basicmath2020-01-191653;0;1293;81646;8730970;8812616;82891;8730972;8813863;1606;256;8192;64;6.000000;2.000000
Basicmath2020-01-191653;0;1293;81646;8730970;8812616;82891;8730972;8813863;1606;256;8192;64;7.000000;2.000000
Basicmath2020-01-191653;0;1293;81646;8730970;8812616;82891;8730972;8813863;1606;256;8192;64;8.000000;2.000000
Basicmath2020-01-191653;0;1293;81646;8730970;8812616;82891;8730972;8813863;1606;256;8192;64;9.000000;2.000000
Basicmath2020-01-191653;720;2006;7358438;1454178;8812616;7359712;1454151;8813863;1606;256;32768;64;4.000000;2.000000
Basicmath2020-01-191653;0;1286;1318323;7494293;8812616;1319566;7494297;8813863;1606;256;32768;64;5.000000;2.000000
Basicmath2020-01-191653;0;1286;1318323;7494293;8812616;1319566;7494297;8813863;1606;256;32768;64;6.000000;2.000000
Basicmath2020-01-191653;0;1286;1318323;7494293;8812616;1319566;7494297;8813863;1606;256;32768;64;7.000000;2.000000
Basicmath2020-01-191653;0;1286;1318323;7494293;8812616;1319566;7494297;8813863;1606;256;32768;64;8.000000;2.000000
Basicmath2020-01-191653;0;1286;1318323;7494293;8812616;1319566;7494297;8813863;1606;256;32768;64;9.000000;2.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;4;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;4;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;4;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;4;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;4;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;4;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;4;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;4;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;4;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;4;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;4;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;4;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;4;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;4;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;4;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;4;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;4;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;4;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;8;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;8;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;8;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;8;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;8;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;8;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;8;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;8;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;8;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;8;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;8;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;8;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;8;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;8;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;8;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;8;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;8;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;8;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;16;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;16;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;16;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;16;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;16;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;16;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;16;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;16;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;16;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;16;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;16;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;16;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;16;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;16;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;16;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;16;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;16;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;16;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;32;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;32;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;32;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;32;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;32;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;32;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;32;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;32;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;32;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;32;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;32;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;32;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;32;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;32;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;32;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;32;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;32;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;32;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;64;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;64;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;64;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;64;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;64;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;2048;64;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;64;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;64;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;64;6.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;64;7.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;64;8.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;8192;64;9.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;64;4.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;64;5.000000;1.000000
Basicmath2020-01-191653;0;0;8812616;0;8812616;8813863;0;8813863;1606;256;32768;64;6.000000;1.000000
